ValoresRms,TimeStamp,EPOCH,ligando_1,desligando_1
2.790,06/07/2020 13:44:43.613,1594053883613,0,0
2.800,06/07/2020 13:44:44.113,1594053884113,0,0
2.796,06/07/2020 13:44:44.613,1594053884613,0,0
2.815,06/07/2020 13:44:45.113,1594053885113,0,0
2.821,06/07/2020 13:44:45.613,1594053885613,0,0
2.835,06/07/2020 13:44:46.113,1594053886113,0,0
2.828,06/07/2020 13:44:46.613,1594053886613,0,0
2.827,06/07/2020 13:44:47.114,1594053887114,0,0
2.821,06/07/2020 13:44:47.614,1594053887614,0,0
2.818,06/07/2020 13:44:48.114,1594053888114,0,0
2.816,06/07/2020 13:44:48.614,1594053888614,0,0
2.811,06/07/2020 13:44:49.114,1594053889114,0,0
2.837,06/07/2020 13:44:49.614,1594053889614,0,0
2.795,06/07/2020 13:44:50.114,1594053890114,0,0
2.802,06/07/2020 13:44:50.614,1594053890614,0,0
2.793,06/07/2020 13:44:51.114,1594053891114,0,0
2.804,06/07/2020 13:44:51.614,1594053891614,0,0
2.814,06/07/2020 13:44:52.114,1594053892114,0,0
2.821,06/07/2020 13:44:52.614,1594053892614,0,0
2.816,06/07/2020 13:44:53.115,1594053893115,0,0
2.822,06/07/2020 13:44:53.615,1594053893615,0,0
2.835,06/07/2020 13:44:54.115,1594053894115,0,0
2.818,06/07/2020 13:44:54.615,1594053894615,0,0
2.837,06/07/2020 13:44:55.115,1594053895115,0,0
2.828,06/07/2020 13:44:55.615,1594053895615,0,0
2.815,06/07/2020 13:44:56.115,1594053896115,0,0
2.820,06/07/2020 13:44:56.615,1594053896615,0,0
2.819,06/07/2020 13:44:57.115,1594053897115,0,0
2.823,06/07/2020 13:44:57.615,1594053897615,0,0
2.838,06/07/2020 13:44:58.115,1594053898115,0,0
2.837,06/07/2020 13:44:58.616,1594053898616,0,0
2.825,06/07/2020 13:44:59.116,1594053899116,0,0
2.835,06/07/2020 13:44:59.616,1594053899616,0,0
2.829,06/07/2020 13:45:00.116,1594053900116,0,0
2.821,06/07/2020 13:45:00.616,1594053900616,0,0
2.817,06/07/2020 13:45:01.116,1594053901116,0,0
2.804,06/07/2020 13:45:01.616,1594053901616,0,0
2.809,06/07/2020 13:45:02.116,1594053902116,0,0
2.811,06/07/2020 13:45:02.616,1594053902616,0,0
2.803,06/07/2020 13:45:03.116,1594053903116,0,0
2.822,06/07/2020 13:45:03.616,1594053903616,0,0
2.813,06/07/2020 13:45:04.116,1594053904116,0,0
2.822,06/07/2020 13:45:04.617,1594053904617,0,0
2.834,06/07/2020 13:45:05.117,1594053905117,0,0
2.793,06/07/2020 13:45:05.617,1594053905617,0,0
2.800,06/07/2020 13:45:06.117,1594053906117,0,0
2.811,06/07/2020 13:45:06.617,1594053906617,0,0
2.797,06/07/2020 13:45:07.117,1594053907117,0,0
2.802,06/07/2020 13:45:07.617,1594053907617,0,0
2.821,06/07/2020 13:45:08.117,1594053908117,0,0
2.822,06/07/2020 13:45:08.617,1594053908617,0,0
2.823,06/07/2020 13:45:09.117,1594053909117,0,0
2.830,06/07/2020 13:45:09.617,1594053909617,0,0
2.816,06/07/2020 13:45:10.118,1594053910118,0,0
2.822,06/07/2020 13:45:10.618,1594053910618,0,0
2.830,06/07/2020 13:45:11.118,1594053911118,0,0
2.830,06/07/2020 13:45:11.618,1594053911618,0,0
2.816,06/07/2020 13:45:12.118,1594053912118,0,0
2.822,06/07/2020 13:45:12.618,1594053912618,0,0
2.822,06/07/2020 13:45:13.118,1594053913118,0,0
2.813,06/07/2020 13:45:13.618,1594053913618,0,0
2.812,06/07/2020 13:45:14.118,1594053914118,0,0
2.809,06/07/2020 13:45:14.618,1594053914618,0,0
2.816,06/07/2020 13:45:15.118,1594053915118,0,0
2.806,06/07/2020 13:45:15.618,1594053915618,0,0
2.813,06/07/2020 13:45:16.119,1594053916119,0,0
2.807,06/07/2020 13:45:16.619,1594053916619,0,0
2.806,06/07/2020 13:45:17.119,1594053917119,0,0
2.822,06/07/2020 13:45:17.619,1594053917619,0,0
2.817,06/07/2020 13:45:18.119,1594053918119,0,0
2.812,06/07/2020 13:45:18.619,1594053918619,0,0
2.837,06/07/2020 13:45:19.119,1594053919119,0,0
2.822,06/07/2020 13:45:19.619,1594053919619,0,0
2.800,06/07/2020 13:45:20.119,1594053920119,0,0
2.825,06/07/2020 13:45:20.619,1594053920619,0,0
2.825,06/07/2020 13:45:21.119,1594053921119,0,0
2.816,06/07/2020 13:45:21.620,1594053921620,0,0
2.827,06/07/2020 13:45:22.120,1594053922120,0,0
2.823,06/07/2020 13:45:22.620,1594053922620,0,0
2.816,06/07/2020 13:45:23.120,1594053923120,0,0
2.827,06/07/2020 13:45:23.620,1594053923620,0,0
2.830,06/07/2020 13:45:24.120,1594053924120,0,0
2.817,06/07/2020 13:45:24.620,1594053924620,0,0
2.825,06/07/2020 13:45:25.120,1594053925120,0,0
2.828,06/07/2020 13:45:25.620,1594053925620,0,0
2.834,06/07/2020 13:45:26.120,1594053926120,0,0
2.819,06/07/2020 13:45:26.620,1594053926620,0,0
2.799,06/07/2020 13:45:27.121,1594053927121,0,0
2.809,06/07/2020 13:45:27.621,1594053927621,0,0
2.812,06/07/2020 13:45:28.121,1594053928121,0,0
2.802,06/07/2020 13:45:28.621,1594053928621,0,0
2.803,06/07/2020 13:45:29.121,1594053929121,0,0
2.806,06/07/2020 13:45:29.621,1594053929621,0,0
2.808,06/07/2020 13:45:30.121,1594053930121,0,0
2.805,06/07/2020 13:45:30.621,1594053930621,0,0
2.803,06/07/2020 13:45:31.121,1594053931121,0,0
2.816,06/07/2020 13:45:31.621,1594053931621,0,0
2.819,06/07/2020 13:45:32.121,1594053932121,0,0
2.816,06/07/2020 13:45:32.621,1594053932621,0,0
2.808,06/07/2020 13:45:33.122,1594053933122,0,0
2.818,06/07/2020 13:45:33.622,1594053933622,0,0
2.808,06/07/2020 13:45:34.122,1594053934122,0,0
2.811,06/07/2020 13:45:34.622,1594053934622,0,0
2.817,06/07/2020 13:45:35.122,1594053935122,0,0
2.801,06/07/2020 13:45:35.622,1594053935622,0,0
2.814,06/07/2020 13:45:36.122,1594053936122,0,0
2.826,06/07/2020 13:45:36.622,1594053936622,0,0
2.828,06/07/2020 13:45:37.122,1594053937122,0,0
2.811,06/07/2020 13:45:37.622,1594053937622,0,0
2.815,06/07/2020 13:45:38.122,1594053938122,0,0
2.805,06/07/2020 13:45:38.623,1594053938623,0,0
2.804,06/07/2020 13:45:39.123,1594053939123,0,0
2.805,06/07/2020 13:45:39.623,1594053939623,0,0
2.804,06/07/2020 13:45:40.123,1594053940123,0,0
2.807,06/07/2020 13:45:40.623,1594053940623,0,0
2.783,06/07/2020 13:45:41.123,1594053941123,0,0
2.800,06/07/2020 13:45:41.623,1594053941623,0,0
2.811,06/07/2020 13:45:42.123,1594053942123,0,0
2.806,06/07/2020 13:45:42.623,1594053942623,0,0
2.809,06/07/2020 13:45:43.123,1594053943123,0,0
2.811,06/07/2020 13:45:43.623,1594053943623,0,0
2.809,06/07/2020 13:45:44.123,1594053944123,0,0
2.820,06/07/2020 13:45:44.624,1594053944624,0,0
2.825,06/07/2020 13:45:45.124,1594053945124,0,0
2.825,06/07/2020 13:45:45.624,1594053945624,0,0
2.825,06/07/2020 13:45:46.124,1594053946124,0,0
2.815,06/07/2020 13:45:46.624,1594053946624,0,0
2.817,06/07/2020 13:45:47.124,1594053947124,0,0
2.826,06/07/2020 13:45:47.624,1594053947624,0,0
2.819,06/07/2020 13:45:48.124,1594053948124,0,0
2.822,06/07/2020 13:45:48.624,1594053948624,0,0
2.826,06/07/2020 13:45:49.124,1594053949124,0,0
2.820,06/07/2020 13:45:49.624,1594053949624,0,0
2.826,06/07/2020 13:45:50.125,1594053950125,0,0
2.829,06/07/2020 13:45:50.625,1594053950625,0,0
2.818,06/07/2020 13:45:51.125,1594053951125,0,0
2.811,06/07/2020 13:45:51.625,1594053951625,0,0
2.808,06/07/2020 13:45:52.125,1594053952125,0,0
2.801,06/07/2020 13:45:52.625,1594053952625,0,0
2.803,06/07/2020 13:45:53.125,1594053953125,0,0
2.790,06/07/2020 13:45:53.625,1594053953625,0,0
2.769,06/07/2020 13:45:54.125,1594053954125,0,0
2.791,06/07/2020 13:45:54.625,1594053954625,0,0
2.791,06/07/2020 13:45:55.125,1594053955125,0,0
2.807,06/07/2020 13:45:55.626,1594053955626,0,0
2.812,06/07/2020 13:45:56.126,1594053956126,0,0
2.807,06/07/2020 13:45:56.626,1594053956626,0,0
2.810,06/07/2020 13:45:57.126,1594053957126,0,0
2.804,06/07/2020 13:45:57.626,1594053957626,0,0
2.805,06/07/2020 13:45:58.126,1594053958126,0,0
2.811,06/07/2020 13:45:58.626,1594053958626,0,0
2.794,06/07/2020 13:45:59.126,1594053959126,0,0
2.785,06/07/2020 13:45:59.626,1594053959626,0,0
2.792,06/07/2020 13:46:00.126,1594053960126,0,0
2.807,06/07/2020 13:46:00.626,1594053960626,0,0
2.803,06/07/2020 13:46:01.126,1594053961126,0,0
2.812,06/07/2020 13:46:01.627,1594053961627,0,0
2.811,06/07/2020 13:46:02.127,1594053962127,0,0
2.807,06/07/2020 13:46:02.627,1594053962627,0,0
2.810,06/07/2020 13:46:03.127,1594053963127,0,0
2.811,06/07/2020 13:46:03.627,1594053963627,0,0
2.800,06/07/2020 13:46:04.127,1594053964127,0,0
2.795,06/07/2020 13:46:04.627,1594053964627,0,0
2.795,06/07/2020 13:46:05.127,1594053965127,0,0
2.798,06/07/2020 13:46:05.627,1594053965627,0,0
2.800,06/07/2020 13:46:06.127,1594053966127,0,0
2.794,06/07/2020 13:46:06.627,1594053966627,0,0
2.780,06/07/2020 13:46:07.128,1594053967128,0,0
2.793,06/07/2020 13:46:07.628,1594053967628,0,0
2.798,06/07/2020 13:46:08.128,1594053968128,0,0
2.797,06/07/2020 13:46:08.628,1594053968628,0,0
2.791,06/07/2020 13:46:09.128,1594053969128,0,0
2.793,06/07/2020 13:46:09.628,1594053969628,0,0
2.797,06/07/2020 13:46:10.128,1594053970128,0,0
2.791,06/07/2020 13:46:10.628,1594053970628,0,0
2.804,06/07/2020 13:46:11.128,1594053971128,0,0
2.793,06/07/2020 13:46:11.628,1594053971628,0,0
2.796,06/07/2020 13:46:12.128,1594053972128,0,0
2.806,06/07/2020 13:46:12.628,1594053972628,0,0
2.791,06/07/2020 13:46:13.129,1594053973129,0,0
2.778,06/07/2020 13:46:13.629,1594053973629,0,0
0.691,06/07/2020 13:46:14.129,1594053974129,0,1
0.715,06/07/2020 13:46:14.629,1594053974629,0,0
0.717,06/07/2020 13:46:15.129,1594053975129,0,0
0.707,06/07/2020 13:46:15.629,1594053975629,0,0
0.703,06/07/2020 13:46:16.129,1594053976129,0,0
0.703,06/07/2020 13:46:16.629,1594053976629,0,0
0.701,06/07/2020 13:46:17.129,1594053977129,0,0
0.703,06/07/2020 13:46:17.629,1594053977629,0,0
0.695,06/07/2020 13:46:18.129,1594053978129,0,0
0.700,06/07/2020 13:46:18.630,1594053978630,0,0
0.688,06/07/2020 13:46:19.130,1594053979130,0,0
0.700,06/07/2020 13:46:19.630,1594053979630,0,0
0.700,06/07/2020 13:46:20.130,1594053980130,0,0
0.703,06/07/2020 13:46:20.630,1594053980630,0,0
0.699,06/07/2020 13:46:21.130,1594053981130,0,0
0.703,06/07/2020 13:46:21.630,1594053981630,0,0
0.709,06/07/2020 13:46:22.130,1594053982130,0,0
0.706,06/07/2020 13:46:22.630,1594053982630,0,0
0.699,06/07/2020 13:46:23.130,1594053983130,0,0
0.696,06/07/2020 13:46:23.630,1594053983630,0,0
0.703,06/07/2020 13:46:24.130,1594053984130,0,0
0.698,06/07/2020 13:46:24.631,1594053984631,0,0
0.697,06/07/2020 13:46:25.131,1594053985131,0,0
0.694,06/07/2020 13:46:25.631,1594053985631,0,0
0.700,06/07/2020 13:46:26.131,1594053986131,0,0
0.710,06/07/2020 13:46:26.631,1594053986631,0,0
0.711,06/07/2020 13:46:27.131,1594053987131,0,0
0.712,06/07/2020 13:46:27.631,1594053987631,0,0
0.697,06/07/2020 13:46:28.131,1594053988131,0,0
0.706,06/07/2020 13:46:28.631,1594053988631,0,0
0.714,06/07/2020 13:46:29.131,1594053989131,0,0
0.714,06/07/2020 13:46:29.631,1594053989631,0,0
0.721,06/07/2020 13:46:30.132,1594053990132,0,0
0.695,06/07/2020 13:46:30.632,1594053990632,0,0
0.705,06/07/2020 13:46:31.132,1594053991132,0,0
0.705,06/07/2020 13:46:31.632,1594053991632,0,0
0.702,06/07/2020 13:46:32.132,1594053992132,0,0
0.690,06/07/2020 13:46:32.632,1594053992632,0,0
0.695,06/07/2020 13:46:33.132,1594053993132,0,0
0.699,06/07/2020 13:46:33.632,1594053993632,0,0
0.715,06/07/2020 13:46:34.132,1594053994132,0,0
0.712,06/07/2020 13:46:34.632,1594053994632,0,0
0.710,06/07/2020 13:46:35.132,1594053995132,0,0
0.715,06/07/2020 13:46:35.633,1594053995633,0,0
0.701,06/07/2020 13:46:36.133,1594053996133,0,0
0.706,06/07/2020 13:46:36.633,1594053996633,0,0
0.707,06/07/2020 13:46:37.133,1594053997133,0,0
0.702,06/07/2020 13:46:37.633,1594053997633,0,0
0.703,06/07/2020 13:46:38.133,1594053998133,0,0
0.708,06/07/2020 13:46:38.633,1594053998633,0,0
0.706,06/07/2020 13:46:39.133,1594053999133,0,0
0.709,06/07/2020 13:46:39.633,1594053999633,0,0
0.709,06/07/2020 13:46:40.133,1594054000133,0,0
0.715,06/07/2020 13:46:40.633,1594054000633,0,0
0.703,06/07/2020 13:46:41.133,1594054001133,0,0
0.712,06/07/2020 13:46:41.634,1594054001634,0,0
0.704,06/07/2020 13:46:42.134,1594054002134,0,0
0.708,06/07/2020 13:46:42.634,1594054002634,0,0
0.708,06/07/2020 13:46:43.134,1594054003134,0,0
0.707,06/07/2020 13:46:43.634,1594054003634,0,0
0.701,06/07/2020 13:46:44.134,1594054004134,0,0
0.703,06/07/2020 13:46:44.634,1594054004634,0,0
0.722,06/07/2020 13:46:45.134,1594054005134,0,0
0.691,06/07/2020 13:46:45.634,1594054005634,0,0
0.715,06/07/2020 13:46:46.134,1594054006134,0,0
0.720,06/07/2020 13:46:46.634,1594054006634,0,0
0.686,06/07/2020 13:46:47.135,1594054007135,0,0
0.685,06/07/2020 13:46:47.635,1594054007635,0,0
0.692,06/07/2020 13:46:48.135,1594054008135,0,0
0.697,06/07/2020 13:46:48.635,1594054008635,0,0
0.698,06/07/2020 13:46:49.135,1594054009135,0,0
0.710,06/07/2020 13:46:49.635,1594054009635,0,0
0.696,06/07/2020 13:46:50.135,1594054010135,0,0
0.737,06/07/2020 13:46:50.635,1594054010635,0,0
0.732,06/07/2020 13:46:51.135,1594054011135,0,0
0.741,06/07/2020 13:46:51.635,1594054011635,0,0
0.731,06/07/2020 13:46:52.135,1594054012135,0,0
0.730,06/07/2020 13:46:52.635,1594054012635,0,0
0.729,06/07/2020 13:46:53.136,1594054013136,0,0
0.713,06/07/2020 13:46:53.636,1594054013636,0,0
0.734,06/07/2020 13:46:54.136,1594054014136,0,0
0.732,06/07/2020 13:46:54.636,1594054014636,0,0
0.723,06/07/2020 13:46:55.136,1594054015136,0,0
0.726,06/07/2020 13:46:55.636,1594054015636,0,0
0.723,06/07/2020 13:46:56.136,1594054016136,0,0
0.697,06/07/2020 13:46:56.636,1594054016636,0,0
0.695,06/07/2020 13:46:57.136,1594054017136,0,0
0.711,06/07/2020 13:46:57.636,1594054017636,0,0
0.696,06/07/2020 13:46:58.136,1594054018136,0,0
0.689,06/07/2020 13:46:58.637,1594054018637,0,0
0.690,06/07/2020 13:46:59.137,1594054019137,0,0
0.693,06/07/2020 13:46:59.637,1594054019637,0,0
0.646,06/07/2020 13:47:00.137,1594054020137,0,0
0.692,06/07/2020 13:47:00.637,1594054020637,0,0
0.685,06/07/2020 13:47:01.137,1594054021137,0,0
0.690,06/07/2020 13:47:01.637,1594054021637,0,0
0.691,06/07/2020 13:47:02.137,1594054022137,0,0
0.707,06/07/2020 13:47:02.637,1594054022637,0,0
0.693,06/07/2020 13:47:03.137,1594054023137,0,0
0.693,06/07/2020 13:47:03.637,1594054023637,0,0
0.691,06/07/2020 13:47:04.138,1594054024138,0,0
0.694,06/07/2020 13:47:04.638,1594054024638,0,0
0.694,06/07/2020 13:47:05.138,1594054025138,0,0
0.691,06/07/2020 13:47:05.638,1594054025638,0,0
0.690,06/07/2020 13:47:06.138,1594054026138,0,0
0.679,06/07/2020 13:47:06.638,1594054026638,0,0
0.698,06/07/2020 13:47:07.138,1594054027138,0,0
0.697,06/07/2020 13:47:07.638,1594054027638,0,0
0.699,06/07/2020 13:47:08.138,1594054028138,0,0
0.704,06/07/2020 13:47:08.638,1594054028638,0,0
0.698,06/07/2020 13:47:09.138,1594054029138,0,0
0.694,06/07/2020 13:47:09.638,1594054029638,0,0
0.695,06/07/2020 13:47:10.139,1594054030139,0,0
0.698,06/07/2020 13:47:10.639,1594054030639,0,0
